#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 10 18 20 36 250  2.6  5.7    MM    MM    MM  MM 1018.8  14.5  14.3    MM   MM   MM    MM
2019 10 18 20 30 270  3.6  5.1    MM    MM    MM  MM 1018.8  14.5  14.4    MM   MM   MM    MM
2019 10 18 20 24 250  3.1  5.1    MM    MM    MM  MM 1018.8  14.7  14.6    MM   MM   MM    MM
2019 10 18 20 18 260  2.6  4.6    MM    MM    MM  MM 1018.9  14.8  14.6    MM   MM   MM    MM
2019 10 18 20 12 280  3.1  4.6    MM    MM    MM  MM 1019.0    MM  14.6    MM   MM   MM    MM
2019 10 18 20 06 230  3.1  5.1    MM    MM    MM  MM 1018.9  14.9  14.6    MM   MM   MM    MM
2019 10 18 20 00 240  3.6  7.7    MM    MM    MM  MM 1018.9  15.0  14.6    MM   MM -0.6    MM
2019 10 18 19 54 230  3.6  5.7    MM    MM    MM  MM 1018.8  15.3  14.7    MM   MM   MM    MM
2019 10 18 19 48 230  4.6  6.7    MM    MM    MM  MM 1018.8  15.2  14.7    MM   MM   MM    MM
2019 10 18 19 42 240  3.6  6.2    MM    MM    MM  MM 1018.8  15.3  14.6    MM   MM   MM    MM
2019 10 18 19 36 240  2.6  6.2    MM    MM    MM  MM 1019.0  15.1  14.6    MM   MM   MM    MM
2019 10 18 19 30 240  4.6  6.7    MM    MM    MM  MM 1019.2    MM  14.6    MM   MM   MM    MM
2019 10 18 19 24 240  3.6  5.7    MM    MM    MM  MM 1019.2  15.1  14.6    MM   MM   MM    MM
2019 10 18 19 18 260  4.1  6.2    MM    MM    MM  MM 1019.4  15.1  14.6    MM   MM   MM    MM
2019 10 18 19 12 240  3.6  7.2    MM    MM    MM  MM 1019.5  15.1  14.5    MM   MM   MM    MM
2019 10 18 19 06 260  2.6  5.1    MM    MM    MM  MM 1019.6  15.3  14.5    MM   MM   MM    MM
2019 10 18 19 00 250  3.6  5.7    MM    MM    MM  MM 1019.5  15.2  14.5    MM   MM +0.0    MM
2019 10 18 18 54 270  2.6  4.6    MM    MM    MM  MM 1019.5  15.2  14.4    MM   MM   MM    MM
2019 10 18 18 48 250  4.1  5.7    MM    MM    MM  MM 1019.5  15.1  14.4    MM   MM   MM    MM
2019 10 18 18 42 240  3.1  5.1    MM    MM    MM  MM 1019.6  15.3  14.3    MM   MM   MM    MM
2019 10 18 18 36 270  2.6  4.6    MM    MM    MM  MM 1019.5  15.4  14.3    MM   MM   MM    MM
2019 10 18 18 30 250  2.6  5.1    MM    MM    MM  MM 1019.4  15.3  14.3    MM   MM   MM    MM
2019 10 18 18 24 260  3.1  5.1    MM    MM    MM  MM 1019.4  15.4  14.3    MM   MM   MM    MM
2019 10 18 18 18 260  3.6  6.2    MM    MM    MM  MM 1019.4  15.6  14.3    MM   MM   MM    MM
2019 10 18 18 12 250  3.1  4.6    MM    MM    MM  MM 1019.4  15.7  14.3    MM   MM   MM    MM
2019 10 18 18 06 250  3.1  5.7    MM    MM    MM  MM 1019.4  15.6  14.3    MM   MM   MM    MM
2019 10 18 18 00 240  3.6  5.7    MM    MM    MM  MM 1019.4  15.8  14.3    MM   MM +0.8    MM
2019 10 18 17 54 250  3.6  6.2    MM    MM    MM  MM 1019.4  15.6  14.2    MM   MM   MM    MM
2019 10 18 17 48 240  3.6  5.7    MM    MM    MM  MM 1019.4  15.4  14.2    MM   MM   MM    MM
2019 10 18 17 42 240  3.1  6.2    MM    MM    MM  MM 1019.5  15.4  14.3    MM   MM   MM    MM
2019 10 18 17 36 260  3.6  5.7    MM    MM    MM  MM 1019.4  15.2  14.3    MM   MM   MM    MM
2019 10 18 17 30 240  3.6  6.2    MM    MM    MM  MM 1019.5  14.9  14.3    MM   MM   MM    MM
2019 10 18 17 24 240  3.1  4.1    MM    MM    MM  MM 1019.5  14.9  14.3    MM   MM   MM    MM
2019 10 18 17 18 250  2.6  4.1    MM    MM    MM  MM 1019.5  14.6  14.3    MM   MM   MM    MM
2019 10 18 17 12 250  2.1  5.1    MM    MM    MM  MM 1019.5  14.4  14.3    MM   MM   MM    MM
2019 10 18 17 06 270  3.6  4.6    MM    MM    MM  MM 1019.5  14.5  14.2    MM   MM   MM    MM
2019 10 18 17 00 280  3.6  4.6    MM    MM    MM  MM 1019.5  14.7  14.2    MM   MM +1.2    MM
2019 10 18 16 54 240  3.1  4.6    MM    MM    MM  MM 1019.4  15.0  14.2    MM   MM   MM    MM
2019 10 18 16 48 240  3.1  4.6    MM    MM    MM  MM 1019.4  14.8  14.2    MM   MM   MM    MM
2019 10 18 16 42 280  2.6  3.6    MM    MM    MM  MM 1019.4  14.6  14.2    MM   MM   MM    MM
2019 10 18 16 36 290  2.6  3.1    MM    MM    MM  MM 1019.4  14.6  14.2    MM   MM   MM    MM
2019 10 18 16 30 260  2.6  4.6    MM    MM    MM  MM 1019.4  14.6  14.2    MM   MM   MM    MM
2019 10 18 16 24 240  3.6  5.1    MM    MM    MM  MM 1019.4  14.4  14.2    MM   MM   MM    MM
2019 10 18 16 18 240  3.1  4.1    MM    MM    MM  MM 1019.4  14.5  14.2    MM   MM   MM    MM
2019 10 18 16 12 250  2.6  3.1    MM    MM    MM  MM 1019.4  14.4  14.2    MM   MM   MM    MM
2019 10 18 16 06 240  1.5  4.1    MM    MM    MM  MM 1019.3  14.3  14.2    MM   MM   MM    MM
2019 10 18 16 00 220  3.1  5.1    MM    MM    MM  MM 1019.3  14.1  14.2    MM   MM   MM    MM
2019 10 18 15 54 220  3.1  4.6    MM    MM    MM  MM 1019.2  14.1  14.2    MM   MM   MM    MM
2019 10 18 15 48 250  1.5  3.1    MM    MM    MM  MM 1019.2  14.2  14.1    MM   MM   MM    MM
2019 10 18 15 42 250  1.0  1.5    MM    MM    MM  MM 1019.2  14.1  14.1    MM   MM   MM    MM
2019 10 18 15 36 130  0.5  1.0    MM    MM    MM  MM 1019.0  13.9  14.1    MM   MM   MM    MM
2019 10 18 15 30  MM  0.0  1.5    MM    MM    MM  MM 1018.9  13.4  14.1    MM   MM   MM    MM
2019 10 18 15 24 160  1.0  1.5    MM    MM    MM  MM 1018.8  12.9  14.1    MM   MM   MM    MM
2019 10 18 15 18 150  1.5  1.5    MM    MM    MM  MM 1018.7  13.0  14.1    MM   MM   MM    MM
2019 10 18 15 12 140  1.5  2.1    MM    MM    MM  MM 1018.8  12.9  14.1    MM   MM   MM    MM
2019 10 18 15 06 140  1.5  2.6    MM    MM    MM  MM 1018.7  12.7  14.1    MM   MM   MM    MM
2019 10 18 15 00 150  1.5  2.1    MM    MM    MM  MM 1018.6  12.7  14.0    MM   MM +1.0    MM
2019 10 18 14 54 160  1.5  2.1    MM    MM    MM  MM 1018.6  12.7  14.0    MM   MM   MM    MM
2019 10 18 14 48 200  2.1  3.1    MM    MM    MM  MM 1018.6  12.6  14.0    MM   MM   MM    MM
2019 10 18 14 42 220  2.6  3.1    MM    MM    MM  MM 1018.5  12.8  14.0    MM   MM   MM    MM
2019 10 18 14 36 230  2.1  3.1    MM    MM    MM  MM 1018.5  12.7  14.0    MM   MM   MM    MM
2019 10 18 14 30 240  1.0  2.1    MM    MM    MM  MM 1018.5  12.4  13.9    MM   MM   MM    MM
2019 10 18 14 24 200  0.5  2.1    MM    MM    MM  MM 1018.5  12.3  13.9    MM   MM   MM    MM
2019 10 18 14 18 230  2.1  3.6    MM    MM    MM  MM 1018.5  12.9  13.9    MM   MM   MM    MM
2019 10 18 14 12 230  2.1  2.6    MM    MM    MM  MM 1018.4  12.7  13.9    MM   MM   MM    MM
2019 10 18 14 06 220  1.5  2.6    MM    MM    MM  MM 1018.4  12.5  13.9    MM   MM   MM    MM
2019 10 18 14 00 210  2.6  2.6    MM    MM    MM  MM 1018.3  12.5  13.9    MM   MM +1.0    MM
2019 10 18 13 54 210  1.5  2.1    MM    MM    MM  MM 1018.3  12.5  13.9    MM   MM   MM    MM
2019 10 18 13 48 200  2.1  2.1    MM    MM    MM  MM 1018.3  12.5  13.9    MM   MM   MM    MM
2019 10 18 13 42 210  1.5  2.6    MM    MM    MM  MM 1018.3  12.6  13.9    MM   MM   MM    MM
2019 10 18 13 36 200  2.6  2.6    MM    MM    MM  MM 1018.3  12.7  13.9    MM   MM   MM    MM
2019 10 18 13 30 190  2.1  2.6    MM    MM    MM  MM 1018.2  12.3  14.0    MM   MM   MM    MM
2019 10 18 13 24 210  1.5  1.5    MM    MM    MM  MM 1018.3  12.6  14.0    MM   MM   MM    MM
2019 10 18 13 18 210  1.5  1.5    MM    MM    MM  MM 1018.2  12.5  14.0    MM   MM   MM    MM
2019 10 18 13 12 190  1.5  1.5    MM    MM    MM  MM 1018.1  12.4  14.0    MM   MM   MM    MM
2019 10 18 13 06 200  1.0  1.5    MM    MM    MM  MM 1018.1  12.4  14.0    MM   MM   MM    MM
2019 10 18 13 00 240  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 10 18 12 54 200  1.0  1.5    MM    MM    MM  MM 1017.8  12.5  14.0    MM   MM   MM    MM
2019 10 18 12 48  MM  0.0  0.5    MM    MM    MM  MM 1017.8  12.8  14.0    MM   MM   MM    MM
2019 10 18 12 42 280  0.5  1.5    MM    MM    MM  MM 1017.8  12.7  14.1    MM   MM   MM    MM
2019 10 18 12 36 220  1.0  2.1    MM    MM    MM  MM 1017.8  12.8  14.1    MM   MM   MM    MM
2019 10 18 12 30 210  2.1  2.6    MM    MM    MM  MM 1017.8  12.5  14.1    MM   MM   MM    MM
2019 10 18 12 24 210  1.5  2.1    MM    MM    MM  MM 1017.7  12.5  14.1    MM   MM   MM    MM
2019 10 18 12 18 200  2.1  2.1    MM    MM    MM  MM 1017.6  12.6  14.1    MM   MM   MM    MM
2019 10 18 12 12 220  1.0  2.6    MM    MM    MM  MM 1017.6  12.3  14.1    MM   MM   MM    MM
2019 10 18 12 06 200  2.1  2.1    MM    MM    MM  MM 1017.5  12.4  14.2    MM   MM   MM    MM
2019 10 18 12 00 200  2.1  2.6    MM    MM    MM  MM 1017.6  12.2  14.2    MM   MM -0.0    MM
2019 10 18 11 54 160  1.0  2.1    MM    MM    MM  MM 1017.6  12.0  14.2    MM   MM   MM    MM
2019 10 18 11 48 190  1.0  1.5    MM    MM    MM  MM 1017.6  12.3  14.3    MM   MM   MM    MM
2019 10 18 11 42 210  1.0  2.1    MM    MM    MM  MM 1017.6  12.4  14.3    MM   MM   MM    MM
2019 10 18 11 36 210  2.1  2.6    MM    MM    MM  MM 1017.5  12.5  14.3    MM   MM   MM    MM
2019 10 18 11 30 210  1.5  2.6    MM    MM    MM  MM 1017.5  12.6  14.3    MM   MM   MM    MM
2019 10 18 11 24 190  2.6  3.1    MM    MM    MM  MM 1017.5  12.9  14.3    MM   MM   MM    MM
2019 10 18 11 18 200  2.1  2.1    MM    MM    MM  MM 1017.5  13.2  14.3    MM   MM   MM    MM
2019 10 18 11 12 230  2.1  3.1    MM    MM    MM  MM 1017.4  13.2  14.3    MM   MM   MM    MM
2019 10 18 11 06 200  3.1  3.6    MM    MM    MM  MM 1017.3  13.0  14.3    MM   MM   MM    MM
2019 10 18 11 00 190  2.6  3.1    MM    MM    MM  MM 1017.3  13.1  14.3    MM   MM   MM    MM
2019 10 18 10 54 190  1.5  2.6    MM    MM    MM  MM 1017.3  13.2  14.3    MM   MM   MM    MM
2019 10 18 10 48 210  1.5  2.1    MM    MM    MM  MM 1017.3  13.2  14.3    MM   MM   MM    MM
2019 10 18 10 42 200  2.1  3.1    MM    MM    MM  MM 1017.4  13.1  14.3    MM   MM   MM    MM
2019 10 18 10 36 200  2.1  2.6    MM    MM    MM  MM 1017.4  13.1  14.3    MM   MM   MM    MM
2019 10 18 10 30 200  0.5  1.5    MM    MM    MM  MM 1017.5  13.0  14.3    MM   MM   MM    MM
2019 10 18 10 24 190  1.0  2.1    MM    MM    MM  MM 1017.6  12.8  14.3    MM   MM   MM    MM
2019 10 18 10 18 210  2.1  3.1    MM    MM    MM  MM 1017.5  12.6  14.4    MM   MM   MM    MM
2019 10 18 10 12 200  1.5  1.5    MM    MM    MM  MM 1017.5  12.6  14.4    MM   MM   MM    MM
2019 10 18 10 06 200  1.5  2.1    MM    MM    MM  MM 1017.6  12.5  14.4    MM   MM   MM    MM
2019 10 18 10 00 190  1.5  2.1    MM    MM    MM  MM 1017.6  12.7  14.4    MM   MM +0.9    MM
2019 10 18 09 54 200  1.5  2.6    MM    MM    MM  MM 1017.6  12.7  14.4    MM   MM   MM    MM
2019 10 18 09 48 200  2.6  2.6    MM    MM    MM  MM 1017.6  12.7  14.4    MM   MM   MM    MM
2019 10 18 09 42 200  1.5  1.5    MM    MM    MM  MM 1017.6  13.0  14.4    MM   MM   MM    MM
2019 10 18 09 36 200  1.5  2.1    MM    MM    MM  MM 1017.6  13.0  14.4    MM   MM   MM    MM
2019 10 18 09 30 200  2.1  2.1    MM    MM    MM  MM 1017.6  13.1  14.4    MM   MM   MM    MM
2019 10 18 09 24 210  2.1  2.6    MM    MM    MM  MM 1017.5  13.4  14.4    MM   MM   MM    MM
2019 10 18 09 18 190  2.1  2.6    MM    MM    MM  MM 1017.4  13.6  14.4    MM   MM   MM    MM
2019 10 18 09 12 210  2.1  2.6    MM    MM    MM  MM 1017.3  13.6  14.4    MM   MM   MM    MM
2019 10 18 09 06 200  1.0  1.5    MM    MM    MM  MM 1017.3  13.9  14.4    MM   MM   MM    MM
2019 10 18 09 00 220  1.0  1.5    MM    MM    MM  MM 1017.4  14.1  14.4    MM   MM +0.9    MM
2019 10 18 08 54 100  0.5  1.5    MM    MM    MM  MM 1017.4  14.4  14.5    MM   MM   MM    MM
2019 10 18 08 48 210  1.5  2.1    MM    MM    MM  MM 1017.4  14.0  14.7    MM   MM   MM    MM
2019 10 18 08 42 180  1.0  2.1    MM    MM    MM  MM 1017.3  13.5  14.9    MM   MM   MM    MM
2019 10 18 08 36 190  1.5  2.1    MM    MM    MM  MM 1017.3  13.2  14.9    MM   MM   MM    MM
2019 10 18 08 30 120  1.0  2.1    MM    MM    MM  MM 1017.3  13.4  14.9    MM   MM   MM    MM
2019 10 18 08 24 150  1.0  2.6    MM    MM    MM  MM 1017.4  12.9  14.9    MM   MM   MM    MM
2019 10 18 08 18 190  2.6  3.1    MM    MM    MM  MM 1017.3  12.9  14.9    MM   MM   MM    MM
2019 10 18 08 12 200  2.6  2.6    MM    MM    MM  MM 1017.2  12.9  14.9    MM   MM   MM    MM
2019 10 18 08 06 200  2.1  2.6    MM    MM    MM  MM 1017.2  13.0  14.9    MM   MM   MM    MM
2019 10 18 08 00 200  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 10 18 07 54 170  1.0  1.5    MM    MM    MM  MM 1017.1  13.1  14.9    MM   MM   MM    MM
2019 10 18 07 48 210  1.0  2.6    MM    MM    MM  MM 1017.0  13.4  14.9    MM   MM   MM    MM
2019 10 18 07 42 210  1.5  2.6    MM    MM    MM  MM 1017.0  13.5  14.9    MM   MM   MM    MM
2019 10 18 07 36 160  2.1  2.6    MM    MM    MM  MM 1017.0  13.2  14.8    MM   MM   MM    MM
2019 10 18 07 30 170  1.5  2.6    MM    MM    MM  MM 1017.1  13.1  14.8    MM   MM   MM    MM
2019 10 18 07 24 160  1.0  1.5    MM    MM    MM  MM 1017.0  13.1  14.7    MM   MM   MM    MM
2019 10 18 07 18 180  1.0  2.1    MM    MM    MM  MM 1016.9  13.2  14.7    MM   MM   MM    MM
2019 10 18 07 12 190  1.5  2.1    MM    MM    MM  MM 1016.8  13.1  14.7    MM   MM   MM    MM
2019 10 18 07 06 200  2.6  3.6    MM    MM    MM  MM 1016.8  13.2  14.8    MM   MM   MM    MM
2019 10 18 07 00 200  2.6  3.1    MM    MM    MM  MM 1016.7  13.2  14.8    MM   MM +1.0    MM
2019 10 18 06 54 190  3.1  3.6    MM    MM    MM  MM 1016.8  13.2  14.8    MM   MM   MM    MM
2019 10 18 06 48 210  2.6  2.6    MM    MM    MM  MM 1016.8  13.1  14.8    MM   MM   MM    MM
2019 10 18 06 42 120  1.5  2.1    MM    MM    MM  MM 1016.9  13.0  14.8    MM   MM   MM    MM
2019 10 18 06 36 180  1.5  2.1    MM    MM    MM  MM 1016.9  13.3  14.8    MM   MM   MM    MM
2019 10 18 06 30 210  2.1  3.1    MM    MM    MM  MM 1016.8  13.3  14.8    MM   MM   MM    MM
2019 10 18 06 24 200  2.6  3.6    MM    MM    MM  MM 1016.8  13.6  14.8    MM   MM   MM    MM
2019 10 18 06 18 200  2.6  2.6    MM    MM    MM  MM 1016.8  13.6  14.8    MM   MM   MM    MM
2019 10 18 06 12 180  2.1  2.6    MM    MM    MM  MM 1016.7  13.8  14.8    MM   MM   MM    MM
2019 10 18 06 06 210  2.1  5.1    MM    MM    MM  MM 1016.7  14.0  14.8    MM   MM   MM    MM
2019 10 18 06 00 240  3.1  4.6    MM    MM    MM  MM 1016.5  14.1  14.8    MM   MM +0.9    MM
2019 10 18 05 54 240  2.6  4.6    MM    MM    MM  MM 1016.6  14.2  14.8    MM   MM   MM    MM
2019 10 18 05 48 240  3.6  5.1    MM    MM    MM  MM 1016.6  14.2  14.8    MM   MM   MM    MM
2019 10 18 05 42 250  3.6  5.7    MM    MM    MM  MM 1016.7  14.3  14.8    MM   MM   MM    MM
2019 10 18 05 36 260  5.1  6.7    MM    MM    MM  MM 1016.7  14.4  14.7    MM   MM   MM    MM
2019 10 18 05 30 260  4.6  6.7    MM    MM    MM  MM 1016.6  14.3  14.7    MM   MM   MM    MM
2019 10 18 05 24 250  4.6  6.7    MM    MM    MM  MM 1016.4  14.3  14.7    MM   MM   MM    MM
2019 10 18 05 18 260  4.1  5.7    MM    MM    MM  MM 1016.3  14.3  14.7    MM   MM   MM    MM
2019 10 18 05 12 260  2.6  4.1    MM    MM    MM  MM 1016.4  14.5  14.7    MM   MM   MM    MM
2019 10 18 05 06 250  3.1  5.1    MM    MM    MM  MM 1016.3  14.6  14.6    MM   MM   MM    MM
2019 10 18 05 00 250  3.1  5.1    MM    MM    MM  MM 1016.3  14.6  14.5    MM   MM +1.1    MM
2019 10 18 04 54 250  4.6  6.2    MM    MM    MM  MM 1016.2  14.8  14.1    MM   MM   MM    MM
2019 10 18 04 48 250  3.1  4.1    MM    MM    MM  MM 1016.1  14.7  14.0    MM   MM   MM    MM
2019 10 18 04 42 250  3.1  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 10 18 04 36 250  3.6  4.6    MM    MM    MM  MM 1016.0  14.6  14.0    MM   MM   MM    MM
2019 10 18 04 30 260  3.1  4.1    MM    MM    MM  MM 1016.0  14.6  14.0    MM   MM   MM    MM
2019 10 18 04 24 240  2.1  3.6    MM    MM    MM  MM 1015.8  14.6  13.9    MM   MM   MM    MM
2019 10 18 04 18 260  4.1  5.7    MM    MM    MM  MM 1015.7  14.5  13.9    MM   MM   MM    MM
2019 10 18 04 12 260  5.1  6.7    MM    MM    MM  MM 1015.7  14.6  13.8    MM   MM   MM    MM
2019 10 18 04 06 250  5.1  6.7    MM    MM    MM  MM 1015.7  14.6  13.8    MM   MM   MM    MM
2019 10 18 04 00 250  4.1  6.2    MM    MM    MM  MM 1015.7  14.7  13.8    MM   MM +0.9    MM
2019 10 18 03 54 250  4.1  6.2    MM    MM    MM  MM 1015.7  14.7  13.8    MM   MM   MM    MM
2019 10 18 03 48 240  3.6  5.7    MM    MM    MM  MM 1015.7  14.7  13.8    MM   MM   MM    MM
2019 10 18 03 42 250  4.1  5.7    MM    MM    MM  MM 1015.6  14.7  13.8    MM   MM   MM    MM
2019 10 18 03 36 250  4.1  5.7    MM    MM    MM  MM 1015.6  14.6  13.8    MM   MM   MM    MM
2019 10 18 03 30 250  3.6  5.7    MM    MM    MM  MM 1015.7  14.6  13.8    MM   MM   MM    MM
2019 10 18 03 24 240  3.6  5.1    MM    MM    MM  MM 1015.6  14.7  13.8    MM   MM   MM    MM
2019 10 18 03 18 240  4.1  5.1    MM    MM    MM  MM 1015.6  14.8  13.8    MM   MM   MM    MM
2019 10 18 03 12 230  3.6  4.6    MM    MM    MM  MM 1015.6  14.9  13.8    MM   MM   MM    MM
2019 10 18 03 06 230  3.1  4.6    MM    MM    MM  MM 1015.6  14.8  13.8    MM   MM   MM    MM
2019 10 18 03 00 220  2.6  4.1    MM    MM    MM  MM 1015.6  14.8  13.8    MM   MM +0.6    MM
2019 10 18 02 54 230  2.6  4.1    MM    MM    MM  MM 1015.6  14.9  13.8    MM   MM   MM    MM
2019 10 18 02 48 230  2.6  4.1    MM    MM    MM  MM 1015.6  15.0  13.8    MM   MM   MM    MM
2019 10 18 02 42 250  1.5  4.1    MM    MM    MM  MM 1015.5  15.0  13.9    MM   MM   MM    MM
2019 10 18 02 36 270  2.6  5.1    MM    MM    MM  MM 1015.5  15.0  13.9    MM   MM   MM    MM
2019 10 18 02 30 260  3.6  5.1    MM    MM    MM  MM 1015.5  15.0  13.9    MM   MM   MM    MM
2019 10 18 02 24 270  3.1  6.7    MM    MM    MM  MM 1015.5  14.9  13.9    MM   MM   MM    MM
2019 10 18 02 18 260  3.6  5.1    MM    MM    MM  MM 1015.4  14.8  13.9    MM   MM   MM    MM
2019 10 18 02 12 270  4.1  6.7    MM    MM    MM  MM 1015.3  14.7  13.9    MM   MM   MM    MM
2019 10 18 02 06 270  4.1  6.2    MM    MM    MM  MM 1015.3  14.7  13.9    MM   MM   MM    MM
2019 10 18 02 00 270  3.6  7.2    MM    MM    MM  MM 1015.2  14.7  13.9    MM   MM   MM    MM
2019 10 18 01 54 270  4.6  7.7    MM    MM    MM  MM 1015.1  14.8  13.9    MM   MM   MM    MM
2019 10 18 01 48 270  4.6  7.2    MM    MM    MM  MM 1015.1  14.9  13.9    MM   MM   MM    MM
2019 10 18 01 42 270  3.6  6.2    MM    MM    MM  MM 1015.1  14.9  13.9    MM   MM   MM    MM
2019 10 18 01 36 260  4.6  8.2    MM    MM    MM  MM 1015.0  14.9  13.9    MM   MM   MM    MM
2019 10 18 01 30 260  4.6  7.2    MM    MM    MM  MM 1015.0  15.0  13.9    MM   MM   MM    MM
2019 10 18 01 24 250  3.6  6.7    MM    MM    MM  MM 1015.0  15.1  13.9    MM   MM   MM    MM
2019 10 18 01 18 250  3.6  5.7    MM    MM    MM  MM 1014.9  15.2  13.9    MM   MM   MM    MM
2019 10 18 01 12 260  5.1  7.7    MM    MM    MM  MM 1014.9  15.2  13.9    MM   MM   MM    MM
2019 10 18 01 06 260  4.6  7.2    MM    MM    MM  MM 1014.8  15.3  13.9    MM   MM   MM    MM
2019 10 18 01 00 250  5.1  8.8    MM    MM    MM  MM 1014.8  15.4  13.9    MM   MM -0.3    MM
2019 10 18 00 54 270  4.1  8.8    MM    MM    MM  MM 1014.8  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 48 260  4.6  7.7    MM    MM    MM  MM 1014.9  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 42 260  5.1  9.8    MM    MM    MM  MM 1014.8  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 36 260  5.7  8.2    MM    MM    MM  MM 1014.8  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 30 260  5.7  9.3    MM    MM    MM  MM 1014.9  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 24 260  5.7  9.3    MM    MM    MM  MM 1014.9  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 18 280  6.7 10.3    MM    MM    MM  MM 1015.0  15.4  13.9    MM   MM   MM    MM
2019 10 18 00 12 270  5.1  8.8    MM    MM    MM  MM 1015.0  15.5  13.9    MM   MM   MM    MM
2019 10 18 00 06 280  6.2  9.8    MM    MM    MM  MM 1015.0  15.6  13.9    MM   MM   MM    MM
2019 10 18 00 00 280  6.2  9.8    MM    MM    MM  MM 1015.0  15.6  13.9    MM   MM -0.4    MM
2019 10 17 23 54 280  6.7  8.8    MM    MM    MM  MM 1015.0  15.6  13.9    MM   MM   MM    MM
2019 10 17 23 48 280  6.2 10.3    MM    MM    MM  MM 1015.0  15.6  13.9    MM   MM   MM    MM
2019 10 17 23 42 280  6.2  9.3    MM    MM    MM  MM 1015.0  15.5  13.9    MM   MM   MM    MM
2019 10 17 23 30 280  7.2 10.3    MM    MM    MM  MM 1015.0  15.4  13.9    MM   MM   MM    MM
2019 10 17 23 24 280  5.7  9.8    MM    MM    MM  MM 1015.2  15.4  13.9    MM   MM   MM    MM
2019 10 17 23 18 280  6.2  9.3    MM    MM    MM  MM 1015.2  15.4  13.9    MM   MM   MM    MM
2019 10 17 23 12 280  5.7  9.8    MM    MM    MM  MM 1015.2  15.4  13.9    MM   MM   MM    MM
2019 10 17 23 06 280  5.7 10.3    MM    MM    MM  MM 1015.2  15.3  13.9    MM   MM   MM    MM
2019 10 17 22 48 280  7.2 10.3    MM    MM    MM  MM 1015.1  15.4  13.9    MM   MM   MM    MM
2019 10 17 22 42 280  6.7 11.8    MM    MM    MM  MM 1015.2  15.5  13.9    MM   MM   MM    MM
2019 10 17 22 36 280  7.2 10.8    MM    MM    MM  MM 1015.1  15.5  13.9    MM   MM   MM    MM
2019 10 17 22 30 280  8.2 11.3    MM    MM    MM  MM 1015.1  15.4  13.9    MM   MM   MM    MM
2019 10 17 22 24 280  7.2 10.8    MM    MM    MM  MM 1015.2  15.5  13.9    MM   MM   MM    MM
2019 10 17 22 18 290  7.7 11.3    MM    MM    MM  MM 1015.1  15.4  14.0    MM   MM   MM    MM
2019 10 17 22 12 290  8.2 11.3    MM    MM    MM  MM 1015.1  15.4  13.9    MM   MM   MM    MM
2019 10 17 22 06 290  8.2 11.8    MM    MM    MM  MM 1015.1  15.5  13.9    MM   MM   MM    MM
2019 10 17 22 00 290  7.7 10.8    MM    MM    MM  MM 1015.1  15.5  13.9    MM   MM -0.8    MM
2019 10 17 21 54 290  7.2 11.3    MM    MM    MM  MM 1015.2  15.6  13.9    MM   MM   MM    MM
2019 10 17 21 48 280  6.7  8.8    MM    MM    MM  MM 1015.2  15.7  14.0    MM   MM   MM    MM
2019 10 17 21 42 280  6.2  9.8    MM    MM    MM  MM 1015.2  15.6  13.9    MM   MM   MM    MM
2019 10 17 21 36 280  6.7  9.8    MM    MM    MM  MM 1015.1  15.5  13.9    MM   MM   MM    MM
2019 10 17 21 30 290  6.2 10.8    MM    MM    MM  MM 1015.2  15.5  13.9    MM   MM   MM    MM
2019 10 17 21 24 290  8.2 10.3    MM    MM    MM  MM 1015.3  15.5  13.9    MM   MM   MM    MM
2019 10 17 21 18 280  6.2  9.3    MM    MM    MM  MM 1015.3  15.5  13.9    MM   MM   MM    MM
2019 10 17 21 12 280  7.7 12.4    MM    MM    MM  MM 1015.3  15.5  13.9    MM   MM   MM    MM
2019 10 17 21 06 280  8.2 11.3    MM    MM    MM  MM 1015.4  15.5  14.0    MM   MM   MM    MM
2019 10 17 21 00 280  7.2 10.3    MM    MM    MM  MM 1015.4  15.6  14.0    MM   MM -0.4    MM
2019 10 17 20 54 270  6.7 10.3    MM    MM    MM  MM 1015.5  15.7  13.9    MM   MM   MM    MM
2019 10 17 20 48 270  5.7  8.8    MM    MM    MM  MM 1015.5  15.8  13.9    MM   MM   MM    MM
2019 10 17 20 42 280  5.7  9.8    MM    MM    MM  MM 1015.5  15.8  13.9    MM   MM   MM    MM
2019 10 17 20 36 270  5.1  7.7    MM    MM    MM  MM 1015.4  15.9  13.9    MM   MM   MM    MM
2019 10 17 20 30 270  6.2  8.8    MM    MM    MM  MM 1015.5  15.9  13.9    MM   MM   MM    MM
